country,year,suicides_no,population,suicides_calc,gdp,gdp_per_capita
Kyrgyzstan,1997,496,4059900,12.217049681026626,"1,767,864,036",435
Kyrgyzstan,1998,509,4139700,12.295576974176873,"1,645,963,750",398
Kyrgyzstan,1999,556,4298100,12.935948442334984,"1,249,062,025",291
Kyrgyzstan,2000,510,4369202,11.67261206966398,"1,369,693,171",313
Kyrgyzstan,2001,560,4425784,12.653125412356319,"1,525,112,242",345
Kyrgyzstan,2002,567,4473163,12.67559442837205,"1,605,640,633",359
Kyrgyzstan,2003,479,4520843,10.595369049533462,"1,919,012,781",424
Kyrgyzstan,2004,438,4572278,9.579470014727889,"2,211,535,312",484
Kyrgyzstan,2005,470,4614533,10.185212674825383,"2,460,248,026",533
Kyrgyzstan,2006,463,4646475,9.964543013790024,"2,834,168,889",610
Kyrgyzstan,2007,482,4668640,10.324205764419617,"3,802,566,171",814
Kyrgyzstan,2008,473,4690924,10.083301285631572,"5,139,957,785",1096
Kyrgyzstan,2009,458,4800134,9.541400302574887,"4,690,062,255",977
Kyrgyzstan,2010,500,4837556,10.335797663117491,"4,794,357,795",991
Latvia,1995,1024,2374700,43.12123636669895,"5,788,368,511",2438
Latvia,1996,922,2363400,39.01159346703901,"5,970,044,666",2526
Latvia,1997,886,2354700,37.62687391175097,"6,525,676,264",2771
Latvia,1998,839,2344100,35.79198839639947,"7,174,985,107",3061
Latvia,1999,763,2333400,32.69906574097883,"7,533,187,605",3228
Latvia,2000,770,2272107,33.88924905385178,"7,937,758,980",3494
Latvia,2001,708,2242227,31.575750358906568,"8,350,252,966",3724
Latvia,2002,670,2214484,30.255355197870024,"9,546,441,564",4311
Latvia,2003,604,2190211,27.5772516894491,"11,748,433,157",5364
Latvia,2004,563,2163477,26.022925133939488,"14,373,269,156",6644
Latvia,2005,564,2137831,26.38187957794606,"16,922,504,045",7916
Latvia,2006,487,2115215,23.023664261079844,"21,447,021,570",10139
Latvia,2007,453,2093878,21.63449828500037,"30,901,399,261",14758
Latvia,2008,527,2067529,25.489364357162582,"35,596,016,664",17217
Latvia,2009,516,2030316,25.414763022110844,"26,169,854,045",12890
Latvia,2010,438,1987906,22.03323497187493,"23,757,368,290",11951
Lithuania,1995,1694,3387149,50.01256218725542,"7,870,782,261",2324
Lithuania,1996,1722,3375163,51.019758156865315,"8,385,109,020",2484
Lithuania,1997,1632,3364273,48.50973746779765,"10,120,274,493",3008
Lithuania,1998,1553,3350973,46.344748226858286,"11,240,360,898",3354
Lithuania,1999,1550,3333452,46.498344658930144,"10,972,878,636",3292
Lithuania,2000,1631,3315125,49.19874816183402,"11,539,211,480",3481
Lithuania,2001,1533,3294138,46.53721246650869,"12,252,498,921",3719
Lithuania,2002,1551,3274488,47.36618365985766,"14,278,357,284",4360
Lithuania,2003,1455,3254127,44.71245283297179,"18,802,576,988",5778
Lithuania,2004,1380,3222969,42.81766284441458,"22,649,930,576",7028
Lithuania,2005,1319,3174728,41.546866377214045,"26,125,575,942",8229
Lithuania,2006,1049,3125767,33.55976309174676,"30,216,060,233",9667
Lithuania,2007,1025,3087867,33.19443486393682,"39,738,180,077",12869
Lithuania,2008,1111,3053756,36.381426675870635,"47,850,551,149",15669
Lithuania,2009,1138,3016497,37.725878726217864,"37,440,673,478",12412
Lithuania,2010,1018,2949737,34.511551368816946,"37,120,517,694",12584
Luxembourg,1991,77,362900,21.217966381923397,"14,321,878,795",39465
Luxembourg,1992,59,367300,16.063163626463382,"16,065,740,778",43740
Luxembourg,1993,64,372000,17.204301075268816,"16,486,900,187",44320
Luxembourg,1994,74,377000,19.628647214854112,"18,325,791,415",48610
Luxembourg,1995,63,382100,16.487830410887202,"21,588,170,498",56499
Luxembourg,1996,72,387700,18.571060098013927,"21,776,609,772",56169
Luxembourg,1997,81,392600,20.631686194600103,"19,731,912,494",50260
Luxembourg,1998,64,397915,16.0838370003644,"20,209,122,027",50788
Luxembourg,1999,70,403890,17.331451632870337,"22,235,929,043",55054
Luxembourg,2000,62,410164,15.115904857569168,"21,263,514,833",51841
Luxembourg,2001,73,413930,17.635832145531854,"21,272,418,792",51391
Luxembourg,2002,85,418106,20.32977283272663,"23,616,328,816",56484
Luxembourg,2003,48,423654,11.330000424875015,"29,557,325,056",69768
Luxembourg,2004,62,430128,14.414313878659376,"34,685,281,848",80639
Luxembourg,2005,49,437338,11.204148736217753,"37,347,394,603",85397
Luxembourg,2006,65,444821,14.61261945816407,"42,414,308,117",95351
Luxembourg,2007,78,452012,17.256179039494526,"50,888,134,410",112581
Luxembourg,2008,43,460371,9.340292937652459,"55,849,686,539",121315
Luxembourg,2009,48,469209,10.229982800841416,"51,370,543,206",109483
Luxembourg,2010,54,477979,11.297567466353124,"53,212,476,812",111328
Macau,1994,27,346542,7.791263396644562,"6,265,844,252",18081
Maldives,2000,0,247387,0.0,"624,337,145",2524
Maldives,2001,3,255503,1.1741545109059386,"870,179,739",3406
Maldives,2002,3,263747,1.1374536961557857,"897,031,250",3401
Maldives,2003,4,272110,1.4699937525265518,"1,052,121,055",3867
Maldives,2004,1,280526,0.35647319678033407,"1,226,829,563",4373
Maldives,2005,1,288936,0.3460974056538472,"1,163,362,438",4026
Maldives,2007,5,305536,1.6364683703393381,"1,868,383,461",6115
Maldives,2008,0,313924,0.0,"2,271,646,188",7236
Maldives,2010,1,331559,0.30160544578792914,"2,588,176,055",7806
Malta,1991,10,330800,3.022974607013301,"2,750,041,434",8313
Malta,1992,18,334300,5.384385282680228,"3,021,910,217",9040
Malta,1993,16,337700,4.737933076695292,"2,709,178,327",8022
Malta,1994,15,341700,4.389815627743634,"2,998,570,147",8775
Malta,1995,17,344900,4.928964917367352,"3,439,931,907",9974
Malta,1996,10,348200,2.8719126938541066,"3,570,271,558",10254
Malta,1997,15,350400,4.280821917808219,"3,705,372,039",10575
Malta,1998,12,353400,3.395585738539898,"3,923,637,971",11103
Malta,1999,27,355600,7.592800899887514,"4,127,313,818",11607
Malta,2000,23,362676,6.341748557941523,"4,306,192,436",11873
Malta,2001,30,370541,8.096270048388707,"4,331,870,648",11691
Malta,2002,19,374456,5.074027389065738,"4,689,832,690",12524
Malta,2003,20,377785,5.29401643792104,"5,456,583,589",14444
Malta,2004,24,380918,6.300568626318525,"6,062,780,269",15916
Malta,2005,19,384111,4.946486822819446,"6,394,851,387",16648
Malta,2006,26,386038,6.735088255560333,"6,757,119,558",17504
Malta,2007,26,387581,6.708275173447615,"7,880,509,171",20333
Malta,2008,14,390195,3.5879496149361216,"8,977,149,553",23007
Malta,2009,36,393102,9.157928476578597,"8,528,202,278",21695
Malta,2010,31,394949,7.849114695821486,"8,741,059,603",22132
Mauritius,1991,137,938100,14.603986781792987,"2,856,890,681",3045
Mauritius,1992,146,948300,15.395971738901192,"3,224,267,548",3400
Mauritius,1993,138,958300,14.400500886987373,"3,263,368,410",3405
Mauritius,1994,129,972800,13.260690789473685,"3,558,137,040",3658
Mauritius,1995,147,981900,14.970974641002138,"4,040,345,933",4115
Mauritius,1996,153,995000,15.376884422110553,"4,421,943,910",4444
Mauritius,1997,122,1011700,12.058910744291786,"4,187,367,602",4139
Mauritius,1998,155,1026300,15.102796453278769,"4,169,664,285",4063
Mauritius,1999,174,1042400,16.69224865694551,"4,291,172,816",4117
Mauritius,2000,137,1056073,12.972588069195973,"4,582,555,125",4339
Mauritius,2001,113,1068947,10.571150861548794,"4,536,538,211",4244
Mauritius,2002,131,1079755,12.132381882927145,"4,767,303,154",4415
Mauritius,2003,88,1092234,8.05688158398292,"5,609,831,328",5136
Mauritius,2004,97,1103091,8.79347216140826,"6,385,695,187",5789
Mauritius,2005,102,1113942,9.156670634557274,"6,283,803,256",5641
Mauritius,2006,118,1125301,10.486083279051561,"7,028,803,366",6246
Mauritius,2007,127,1135233,11.187130747608641,"8,150,138,757",7179
Mauritius,2008,84,1146258,7.3281931292954985,"9,990,370,016",8716
Mauritius,2009,115,1159551,9.917631910972437,"9,128,843,109",7873
Mauritius,2010,98,1164931,8.412515419368185,"10,003,670,690",8587
Mexico,1991,2103,74796300,2.811636404474553,"314,454,015,372",4204
Mexico,1992,2237,75285800,2.9713438656426576,"363,609,163,462",4830
Mexico,1993,2342,76826800,3.048415396710523,"500,736,065,605",6518
Mexico,1994,2588,78374100,3.302111284212514,"527,813,238,126",6735
Mexico,1995,2877,79927100,3.5995300717779077,"360,073,909,244",4505
Mexico,1996,3008,83802294,3.589400547913402,"410,975,595,310",4904
Mexico,1997,3350,85340880,3.9254340944222745,"500,413,483,109",5864
Mexico,1998,3312,86825678,3.814539749404548,"526,502,129,378",6064
Mexico,1999,3327,88271977,3.7690330647063677,"600,232,874,043",6800
Mexico,2000,3456,89694793,3.8530664762223155,"707,906,744,575",7892
Mexico,2001,3760,91052714,4.129476030774876,"756,706,300,590",8311
Mexico,2002,3826,92394316,4.140947371697627,"772,106,378,935",8357
Mexico,2003,4070,93758859,4.3409231334609135,"729,336,319,677",7779
Mexico,2004,4056,95193068,4.260814453422175,"782,240,601,985",8217
Mexico,2005,4274,96730008,4.418484075799932,"877,476,221,382",9071
Mexico,2006,4230,98468839,4.295775235046693,"975,387,131,716",9906
Mexico,2007,4285,100294297,4.272426377344267,"1,052,696,282,279",10496
Mexico,2008,4642,102170587,4.5433819422022115,"1,109,989,038,339",10864
Mexico,2009,5023,104044342,4.827749307117537,"900,045,362,045",8651
Mexico,2010,4858,105875861,4.588392438197031,"1,057,801,282,051",9991
Montenegro,2000,0,578668,0.0,"984,297,589",1701
Montenegro,2001,0,578668,0.0,"1,159,869,246",2004
Montenegro,2002,0,578668,0.0,"1,284,685,051",2220
Montenegro,2003,0,579688,0.0,"1,707,710,053",2946
Montenegro,2004,0,581623,0.0,"2,073,234,418",3565
Montenegro,2005,118,583232,20.232086030944803,"2,257,174,481",3870
Montenegro,2006,0,584885,0.0,"2,721,904,403",4654
Montenegro,2007,121,587244,20.604723079333294,"3,680,710,375",6268
Montenegro,2008,126,589953,21.35763357419998,"4,545,674,528",7705
Montenegro,2009,107,592234,18.067182904054818,"4,159,330,370",7023
Netherlands,1991,1611,14114800,11.413551732932808,"323,320,449,906",22906
Netherlands,1992,1587,14216900,11.162771068235692,"358,330,385,840",25205
Netherlands,1993,1555,14313600,10.863793874357254,"349,037,818,106",24385
Netherlands,1994,1584,14397700,11.001757225112344,"374,291,430,318",25997
Netherlands,1995,1511,14474000,10.43940859472157,"446,528,959,649",30850
Netherlands,1996,1577,14553700,10.835732494142382,"445,704,575,163",30625
Netherlands,1997,1572,14639900,10.737778263512729,"412,199,006,099",28156
Netherlands,1998,1519,14734600,10.309068451128637,"432,476,116,419",29351
Netherlands,1999,1519,14832000,10.241370010787486,"441,975,282,335",29799
Netherlands,2000,1501,14933235,10.051405472424428,"412,807,259,996",27644
Netherlands,2001,1474,15038337,9.80161569726759,"426,573,601,790",28366
Netherlands,2002,1570,15130318,10.3765168716216,"465,368,906,456",30757
Netherlands,2003,1502,15203397,9.879371037933167,"571,863,431,151",37614
Netherlands,2004,1514,15265861,9.917553946023745,"650,532,654,582",42614
Netherlands,2005,1574,15320595,10.273752422800811,"678,533,764,457",44289
Netherlands,2006,1525,15368697,9.922767037439804,"726,649,102,998",47281
Netherlands,2007,1354,15425404,8.777727960966208,"839,419,655,078",54418
Netherlands,2008,1439,15506963,9.279702285998876,"936,228,211,513",60375
Netherlands,2009,1530,15602176,9.80632445115348,"857,932,759,100",54988
Netherlands,2010,1604,15691409,10.222154046204519,"836,389,937,229",53302
New Zealand,1991,474,3203900,14.794469240613003,"42,756,020,707",13345
New Zealand,1992,493,3235600,15.236741253554209,"41,636,005,955",12868
New Zealand,1993,443,3273200,13.534156177441035,"46,712,018,141",14271
New Zealand,1994,512,3319500,15.424009640006025,"55,154,160,816",16615
New Zealand,1995,545,3373800,16.153891754105164,"63,918,039,320",18945
New Zealand,1996,540,3432500,15.7319737800437,"70,140,835,299",20434
New Zealand,1997,562,3470200,16.19503198662901,"66,074,513,018",19041
New Zealand,1998,574,3502800,16.38689048760991,"56,227,696,195",16052
New Zealand,1999,516,3549300,14.538077930859606,"58,762,260,626",16556
New Zealand,2000,458,3573690,12.815884981629631,"52,622,842,840",14725
New Zealand,2001,508,3599090,14.11467898829982,"53,872,425,917",14968
New Zealand,2002,467,3659190,12.76238730429412,"66,627,729,311",18208
New Zealand,2003,519,3729420,13.916373055327638,"88,250,885,550",23663
New Zealand,2004,495,3802510,13.017717244662078,"103,904,537,815",27325
New Zealand,2005,514,3849280,13.353146562474022,"114,718,721,397",29803
New Zealand,2006,527,3898600,13.517673010824398,"111,608,845,081",28628
New Zealand,2007,494,3935450,12.552567050781995,"137,316,087,308",34892
New Zealand,2008,520,3968450,13.103352694376898,"133,279,679,483",33585
New Zealand,2009,512,4009980,12.768143482012379,"121,338,622,025",30259
New Zealand,2010,536,4055470,13.216717174581492,"146,583,831,538",36145
Nicaragua,2010,351,5107427,6.872344920446245,"8,758,622,329",1715
Norway,1991,675,3972600,16.991391028545536,"121,872,464,483",30678
Norway,1992,616,3989800,15.43937039450599,"130,838,040,068",32793
Norway,1993,590,4010500,14.71138262062087,"120,579,072,751",30066
Norway,1994,531,4033300,13.165398061141001,"127,131,461,120",31520
Norway,1995,548,4055900,13.51118124214108,"152,027,402,450",37483
Norway,1996,517,4078000,12.677783227072094,"163,517,783,497",40098
Norway,1997,533,4102100,12.99334487213866,"161,354,369,893",39335
Norway,1998,548,4129400,13.270693078897661,"154,165,219,812",37334
Norway,1999,583,4159745,14.01528218676866,"162,286,003,693",39013
Norway,2000,541,4168315,12.978865560784154,"171,315,639,983",41099
Norway,2001,549,4215103,13.024592756096352,"174,003,247,439",41281
Norway,2002,494,4243689,11.640815337787476,"195,418,347,153",46049
Norway,2003,502,4273124,11.747845370272428,"228,752,436,372",53533
Norway,2004,529,4301960,12.296720564579866,"264,357,494,659",61450
Norway,2005,533,4335092,12.29501011743234,"308,722,079,938",71215
Norway,2006,532,4372103,12.168057339911709,"345,424,664,369",79007
Norway,2007,485,4417369,10.979386145916267,"401,082,621,083",90797
Norway,2008,505,4472089,11.29226184899272,"462,554,432,624",103431
Norway,2009,573,4527536,12.65589053295214,"386,622,457,580",85394
Norway,2010,548,4582885,11.957533300530125,"429,130,952,709",93638
Oman,2009,13,2607549,0.49855247207243275,"48,388,296,489",18557
Oman,2010,13,2748440,0.47299559022572807,"58,642,392,718",21337
Panama,1996,113,2472851,4.569624291960979,"9,870,494,000",3992
Panama,1997,145,2526210,5.739823688450287,"10,677,286,100",4227
Panama,1998,148,2579433,5.737695067094203,"11,575,486,400",4488
Panama,1999,143,2633348,5.430349501850876,"12,130,252,200",4606
Panama,2000,143,2688510,5.318931303956466,"12,304,115,000",4577
Panama,2001,162,2742982,5.905981154816182,"12,502,013,400",4558
Panama,2002,160,2800046,5.7141918382769425,"12,994,310,400",4641
Panama,2003,195,2858964,6.820652516086247,"13,693,981,200",4790
Panama,2004,186,2918453,6.373239521075035,"15,013,381,700",5144
Panama,2005,172,2977595,5.776473966405773,"16,374,393,900",5499
Panama,2006,185,3037959,6.089614770969589,"18,141,666,300",5972
Panama,2007,171,3097138,5.521226370926965,"21,295,984,200",6876
Panama,2008,186,3155636,5.894215936185288,"25,155,888,600",7972
Panama,2009,177,3214513,5.506277311679872,"27,116,635,600",8436
Panama,2010,151,3274415,4.611510758410281,"29,440,287,600",8991
Paraguay,1991,75,3662812,2.0476071389959407,"6,984,367,763",1907
Paraguay,1994,108,3972517,2.718679366255701,"7,870,982,171",1981
Paraguay,1995,118,4076758,2.894456820836557,"9,062,131,308",2223
Paraguay,1996,99,4181422,2.3676156101919394,"9,788,391,733",2341
Paraguay,1997,126,4284973,2.9405086099725715,"9,965,225,497",2326
Paraguay,1998,138,4388094,3.144873377826455,"9,024,567,484",2057
Paraguay,1999,161,4492220,3.583974070726723,"8,392,549,702",1868
Paraguay,2000,154,4598158,3.349167210000178,"8,195,993,231",1782
Paraguay,2001,152,4701314,3.233138650173122,"7,662,595,076",1630
Paraguay,2002,177,4809921,3.6798941188431162,"6,325,151,760",1315
Paraguay,2003,174,4920489,3.53623389870397,"6,588,103,836",1339
Paraguay,2004,234,5027301,4.6545850347930235,"8,033,877,360",1598
Paraguay,2005,239,5126457,4.6620892362893125,"8,734,653,809",1704
Paraguay,2006,251,5223460,4.8052440336481945,"10,646,157,920",2038
Paraguay,2007,227,5307169,4.277233304611178,"13,794,910,634",2599
Paraguay,2008,222,5382169,4.1247311260571715,"18,504,130,753",3438
Paraguay,2009,283,5456220,5.186741003845153,"15,929,902,138",2920
Paraguay,2010,223,5534703,4.029123152588314,"20,030,528,043",3619
Philippines,1992,347,55304684,0.6274332929919643,"52,976,344,929",958
Philippines,1993,846,56781569,1.4899200830466661,"54,368,083,953",957
Philippines,1997,814,62772694,1.296742179011785,"82,344,260,571",1312
Philippines,1998,883,64252614,1.3742631544920492,"72,207,028,767",1124
Philippines,1999,1043,65740201,1.5865482370520894,"82,995,145,792",1262
Philippines,2000,1403,67243482,2.0864475756921688,"81,026,300,311",1205
Philippines,2001,1204,68738092,1.7515761129942333,"76,262,072,468",1109
Philippines,2002,1301,70256443,1.8517874581267941,"81,357,605,642",1158
Philippines,2003,1544,71781489,2.150972376736292,"83,908,206,648",1169
Philippines,2006,1788,76435755,2.3392193875758798,"122,210,716,310",1599
Philippines,2007,1698,78008654,2.176681576892738,"149,359,918,060",1915
Philippines,2008,1820,79595888,2.2865502800848203,"174,195,136,253",2188
Philippines,2009,2074,81193855,2.5543805008396263,"168,334,601,260",2073
Philippines,2010,2116,82760992,2.55676007363469,"199,590,775,189",2412
Poland,1991,5316,35396300,15.01851888474219,"85,500,935,935",2416
Poland,1992,5713,35605400,16.045318968471076,"94,337,050,693",2650
Poland,1993,5624,35792600,15.712745092561033,"96,045,645,026",2683
Poland,1994,5519,35960000,15.347608453837598,"110,803,391,517",3081
Poland,1995,5499,36104900,15.230619666582653,"142,137,319,588",3937
Poland,1996,5446,36243300,15.026225536857847,"159,942,880,457",4413
Poland,1999,5779,36575200,15.800323716616724,"169,717,677,901",4640
Poland,2000,5841,36233344,16.12051043370438,"171,885,598,583",4744
Poland,2001,5855,36295390,16.131525243288472,"190,521,263,343",5249
Poland,2002,5925,36347498,16.300984458407562,"198,680,637,255",5466
Poland,2003,5836,36353775,16.05335346879382,"217,513,049,292",5983
Poland,2004,6072,36371596,16.694345774653385,"255,102,252,843",7014
Poland,2005,6045,36371365,16.620217580505983,"306,125,173,853",8417
Poland,2006,5805,36348232,15.97051542974635,"344,748,646,558",9485
Poland,2007,5284,36310843,14.55212703268828,"429,063,549,984",11816
Poland,2008,5682,36262711,15.6689884548345,"533,815,789,474",14721
Poland,2009,6477,36223402,17.880705959092413,"439,796,160,379",12141
Poland,2010,6357,36027791,17.64471210571861,"479,321,460,551",13304
Portugal,1991,942,9410507,10.010087660526686,"89,242,382,961",9483
Portugal,1992,866,9401557,9.21124022329493,"107,602,689,041",11445
Portugal,1993,780,9410082,8.28898196636331,"95,019,103,603",10098
Portugal,1994,762,9436009,8.07544799925477,"99,698,453,261",10566
Portugal,1995,809,9473844,8.53930041491078,"118,133,634,072",12469
Portugal,1996,653,9515960,6.86215578880113,"122,629,812,841",12887
Portugal,1997,628,9564579,6.565892759106282,"117,046,198,971",12237
Portugal,1998,556,9617110,5.781362592296438,"123,981,736,420",12892
Portugal,1999,545,9671357,5.6351967981328785,"127,465,545,493",13180
Portugal,2000,524,9740085,5.3798298474807975,"118,358,489,958",12152
Portugal,2001,761,9809536,7.757757349583099,"121,545,880,984",12391
Portugal,2002,1210,9859832,12.272014371035937,"134,228,697,534",13614
Portugal,2003,1156,9895009,11.682657388184285,"164,964,195,260",16671
Portugal,2007,1020,10005713,10.194176067212801,"240,169,336,162",24003
Portugal,2008,1038,10030640,10.348292830766532,"262,007,590,450",26121
Portugal,2009,1025,10049918,10.199088191565345,"243,745,748,819",24254
Portugal,2010,1099,10066628,10.917260476894548,"238,303,443,425",23673
Puerto Rico,1991,355,3237200,10.966267144445817,"32,287,031,000",9974
Puerto Rico,1992,314,3287900,9.55016880075428,"34,630,430,000",10533
Puerto Rico,1993,345,3312472,10.415182377390662,"36,922,456,000",11146
Puerto Rico,1994,355,3343624,10.617222510665075,"39,690,630,000",11871
Puerto Rico,1995,289,3375154,8.562572255962246,"42,647,331,000",12636
Puerto Rico,1996,331,3401823,9.73007707926015,"45,340,835,000",13328
Puerto Rico,1997,273,3432757,7.952791298655861,"48,187,039,000",14037
Puerto Rico,1998,321,3464834,9.26451310510114,"54,086,400,000",15610
Puerto Rico,1999,289,3492721,8.274351143420846,"57,841,000,000",16560
Puerto Rico,2000,305,3511947,8.68464131150043,"61,701,800,000",17569
Puerto Rico,2001,289,3522212,8.205071131436721,"69,208,400,000",19649
Puerto Rico,2002,239,3523951,6.7821601378679786,"71,623,500,000",20325
Puerto Rico,2003,262,3519026,7.445241950471522,"74,827,400,000",21264
Puerto Rico,2004,279,3511462,7.945408493670158,"80,322,313,000",22874
Puerto Rico,2005,289,3504599,8.246307209469615,"83,914,521,300",23944
Puerto Rico,2006,265,3499036,7.573514533717287,"87,276,164,400",24943
Puerto Rico,2007,271,3493631,7.756972616741722,"89,524,131,600",25625
Puerto Rico,2008,300,3488811,8.598918084126655,"93,639,316,000",26840
Puerto Rico,2009,330,3484474,9.470582934468732,"96,385,638,000",27661
Puerto Rico,2010,286,3480379,8.217495853181507,"98,381,268,000",28267
Qatar,1995,0,463449,0.0,"8,137,911,978",17559
Qatar,2001,23,539483,4.263341013525912,"17,538,461,538",32510
Qatar,2004,21,697191,3.0120870751343607,"31,734,065,934",45517
Qatar,2005,17,796618,2.1340215762134425,"44,530,494,505",55899
Qatar,2006,29,940090,3.0848110287312918,"60,882,142,857",64762
Qatar,2007,41,1115479,3.6755510413015395,"79,712,087,912",71460
Qatar,2008,33,1310465,2.5181901080914026,"115,270,054,945",87961
Qatar,2009,44,1506649,2.920388225791143,"97,798,351,648",64911
Qatar,2010,47,1689592,2.7817366559500756,"125,122,306,346",74055
Republic of Korea,1991,3069,39993700,7.673708609105934,"325,734,233,313",8145
Republic of Korea,1992,3533,40371200,8.75128804692454,"350,051,111,253",8671
Republic of Korea,1993,4124,40754800,10.119053461187393,"386,302,839,274",9479
Republic of Korea,1994,4212,41145300,10.236892184526544,"455,602,962,225",11073
Republic of Korea,1995,4841,42076400,11.505261857002976,"556,130,926,913",13217
Republic of Korea,1996,5857,42507100,13.778874588010003,"598,099,073,901",14071
Republic of Korea,1997,6024,42956100,14.023619462660717,"557,503,074,772",12978
Republic of Korea,1998,8569,43395700,19.74619605168254,"374,241,351,752",8624
Republic of Korea,1999,7075,43817300,16.14659050192504,"485,248,229,337",11074
Republic of Korea,2000,6444,44271743,14.555559739312725,"561,633,125,840",12686
Republic of Korea,2001,6911,44710865,15.457093035440044,"533,052,076,314",11922
Republic of Korea,2002,8611,45110041,19.088876465441473,"609,020,054,512",13501
Republic of Korea,2003,10898,45455888,23.974891877593503,"680,520,724,062",14971
Republic of Korea,2004,11492,45779970,25.102681369166472,"764,880,644,711",16708
Republic of Korea,2005,12011,46151884,26.024939740271492,"898,137,194,716",19460
Republic of Korea,2006,10653,46513964,22.902799683983073,"1,011,797,457,139",21753
Republic of Korea,2007,12174,46814207,26.004926239592184,"1,122,679,154,632",23982
Republic of Korea,2008,12858,47101747,27.298350526149274,"1,002,219,052,968",21278
Republic of Korea,2009,15402,47380017,32.50737541947273,"901,934,953,365",19036
Republic of Korea,2010,15558,47598615,32.68582499721893,"1,094,499,338,703",22994
Romania,1991,2161,21458000,10.070836051822164,"28,998,684,211",1351
Romania,1992,2650,21227100,12.484041626034644,"25,121,666,667",1183
Romania,1993,2774,21307600,13.018828962435938,"26,362,894,737",1237
Romania,1994,2887,21386000,13.499485644814365,"30,074,440,483",1406
Romania,1995,2793,21451300,13.020189918559714,"37,662,075,750",1756
Romania,1996,2828,21397300,13.21662078860417,"37,182,938,696",1738
Romania,1997,2859,21369000,13.379194159764145,"35,838,588,170",1677
Romania,1998,2838,21338400,13.299966258013722,"41,976,002,704",1967
Romania,1999,2736,21310800,12.83856072977082,"36,183,003,978",1698
Romania,2000,2836,21290400,13.320557622214707,"37,438,527,800",1758
Romania,2001,2720,21272887,12.786228780324928,"40,716,836,998",1914
Romania,2002,3067,20700580,14.816009986193624,"46,174,557,556",2231
Romania,2003,2894,20656841,14.009886603668004,"59,867,801,205",2898
Romania,2004,2720,20610767,13.196985827844253,"76,216,441,462",3698
Romania,2005,2603,20569960,12.654375604036177,"99,697,566,668",4847
Romania,2006,2721,20526561,13.255995487992363,"123,533,036,668",6018
Romania,2007,2430,20475026,11.868116797507364,"175,933,642,292",8593
Romania,2008,2472,20433803,12.09760121500633,"213,605,065,703",10454
Romania,2009,2586,20390882,12.682139007032653,"172,611,845,342",8465
Romania,2010,2766,20348649,13.593040009683198,"166,658,327,827",8190
Russian Federation,1991,39281,137283000,28.61315676376536,"517,962,962,963",3773
Russian Federation,1992,45923,138118900,33.24888918171228,"460,290,556,901",3333
Russian Federation,1993,55846,137692800,40.558402472750934,"435,083,713,851",3160
Russian Federation,1994,61420,138476200,44.35419227275156,"395,077,301,248",2853
Russian Federation,1995,60548,139087100,43.53243399280019,"395,531,066,563",2844
Russian Federation,1996,57511,139272600,41.29383669149567,"391,719,993,757",2813
Russian Federation,1997,54746,139283200,39.305530028029224,"404,926,534,140",2907
Russian Federation,1998,51518,139122100,37.030780875216806,"270,953,116,950",1948
Russian Federation,1999,56974,138717800,41.071873977240124,"195,905,767,669",1412
Russian Federation,2000,56619,138205695,40.967197480537976,"259,708,496,267",1879
Russian Federation,2001,56958,137521509,41.41752109482743,"306,602,673,980",2229
Russian Federation,2002,55024,136590900,40.283796358322554,"345,110,438,692",2527
Russian Federation,2003,51445,137019868,37.54564994910081,"430,347,770,732",3141
Russian Federation,2004,49096,137071699,35.81775111724558,"591,016,690,743",4312
Russian Federation,2005,45802,136162191,33.6378253490354,"764,017,107,992",5611
Russian Federation,2006,42614,135357462,31.482564293352368,"989,930,542,279",7313
Russian Federation,2007,41149,134778964,30.530728816108127,"1,299,705,247,686",9643
Russian Federation,2008,38211,134385949,28.433776212719977,"1,660,844,408,500",12359
Russian Federation,2009,37408,134085433,27.898630867679714,"1,222,643,696,992",9118
Russian Federation,2010,33356,134865987,24.732700024654847,"1,524,916,112,079",11307
Saint Kitts and Nevis,1991,0,39100,0.0,"209,880,963",5368
Saint Kitts and Nevis,1992,0,39100,0.0,"229,434,519",5868
Saint Lucia,1991,6,122496,4.898119122257054,"513,753,818",4194
Saint Lucia,1992,11,124223,8.855042946958292,"566,894,749",4564
Saint Lucia,1993,8,125846,6.356975986523211,"574,870,405",4568
Saint Lucia,1994,6,127557,4.703779486817658,"600,005,564",4704
Saint Lucia,1995,10,129466,7.7240356541485795,"640,449,501",4947
Saint Lucia,1996,7,131621,5.318300271233314,"662,196,185",5031
Saint Lucia,1997,9,133967,6.718072361103854,"676,949,594",5053
Saint Lucia,1998,8,136400,5.865102639296188,"737,554,872",5407
Saint Lucia,1999,8,138813,5.763148984605189,"775,934,813",5590
Saint Lucia,2000,14,141100,9.922041105598867,"784,159,229",5557
Saint Lucia,2001,7,143166,4.889429054384421,"743,808,076",5195
Saint Lucia,2002,12,145168,8.266284580623829,"748,346,606",5155
Saint Lucia,2003,10,147127,6.796848980812495,"823,837,141",5599
Saint Lucia,2004,8,149121,5.364770890753147,"893,107,211",5989
Saint Lucia,2005,4,151169,2.646045154760566,"951,207,366",6292
Saint Lucia,2006,2,153460,1.3032712107389548,"1,134,193,630",7391
Saint Lucia,2008,0,157876,0.0,"1,282,215,407",8122
